feature	STR_Corynebacterium_matruchotii	STR_Capnocytophaga_gingivalis	STR_Capnocytophaga_sputigena	STR_Capnocytophaga_granulosa	STR_Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	STR_Fusobacterium_nucleatum	STR_Lautropia_mirabilis	STR_Aggregatibacter_sp_oral_taxon_458	STR_Tannerella_sp_oral_taxon_HOT_286	STR_Cardiobacterium_hominis	STR_Pseudopropionibacterium_propionicum	STR_Campylobacter_gracilis	STR_Prevotella_conceptionensis	STR_Capnocytophaga_leadbetteri	STR_Actinomyces_naeslundii	STR_Ottowia_sp_Marseille_P4747	STR_Selenomonas_noxia	STR_Selenomonas_artemidis	STR_Neisseria_sp_oral_taxon_014	STR_Actinomyces_massiliensis	STR_Treponema_sp_OMZ_804	STR_Porphyromonas_catoniae	STR_Actinomyces_dentalis	STR_Neisseria_subflava	STR_Actinobaculum_sp_oral_taxon_183	STR_GGB1022_SGB1315	STR_Leptotrichia_hongkongensis	STR_Porphyromonas_pasteri	STR_Prevotella_loescheii	STR_Treponema_socranskii	STR_Capnocytophaga_SGB2480	STR_GGB1843_SGB2524	STR_TM7_phylum_sp_oral_taxon_348	STR_Eikenella_corrodens	STR_Actinomyces_gerencseriae	STR_Alloprevotella_tannerae	STR_Porphyromonas_sp_oral_taxon_278	STR_Prevotella_oris	STR_Actinomyces_johnsonii	STR_Arachnia_SGB15899	STR_Corynebacterium_durum	STR_Actinomyces_oris	STR_Campylobacter_SGB19337	STR_Campylobacter_SGB19317	STR_Streptococcus_oralis	STR_Streptococcus_cristatus	STR_Prevotella_oulorum	STR_Rothia_dentocariosa	STR_Leptotrichia_buccalis	STR_Selenomonas_SGB5891	STR_Candidatus_Saccharibacteria_bacterium_oral_taxon_488	STR_Rothia_aeria	STR_Prevotella_maculosa	STR_Veillonella_parvula	STR_Prevotella_nigrescens	STR_Treponema_maltophilum	STR_Prevotella_saccharolytica	STR_GGB4400_SGB6074	STR_Actinomyces_israelii	STR_Prevotella_oralis	STR_Cardiobacterium_valvarum	STR_Lachnospiraceae_bacterium_oral_taxon_500	STR_Leptotrichia_sp_oral_taxon_212	STR_Streptococcus_sanguinis	STR_Actinomyces_sp_oral_taxon_448	STR_Bacteroidetes_oral_taxon_274	STR_Porphyromonas_gingivalis	STR_Campylobacter_curvus	STR_Neisseria_sicca	STR_GGB10022_SGB15896	STR_Haemophilus_parainfluenzae	STR_Neisseria_elongata	STR_Streptococcus_gordonii	STR_Capnocytophaga_ochracea	STR_Leptotrichia_hofstadii	STR_Kytococcus_sedentarius	STR_Prevotella_veroralis	STR_Pauljensenia_hongkongensis	STR_Isoptericola_variabilis	STR_Granulicatella_adiacens	STR_candidate_division_SR1_bacterium_MGEHA	STR_Selenomonas_sputigena	STR_GGB1201_SGB1566	STR_Anaeroglobus_geminatus	STR_GGB6675_SGB9425	STR_Arachnia_SGB15898	STR_Peptidiphaga_gingivicola	STR_Lautropia_dentalis	STR_Porphyromonas_endodontalis	STR_GGB12796_SGB19893	STR_Dialister_invisus	STR_GGB4533_SGB6246	STR_GGB12790_SGB19844	STR_Olsenella_sp_oral_taxon_807	STR_Tannerella_forsythia	STR_Campylobacter_rectus	STR_Eubacterium_brachy	STR_Treponema_denticola	STR_GGB12790_SGB19845	STR_Lachnoanaerobaculum_saburreum	STR_Actinomyces_sp_oral_taxon_897	STR_Prevotella_denticola	STR_Candidatus_Nanoperiomorbus_periodonticus	STR_Prevotella_intermedia	STR_GGB3385_SGB4472	STR_Selenomonas_massiliensis	STR_Centipeda_periodontii	STR_Mogibacterium_timidum	STR_Gemella_morbillorum	STR_Kingella_denitrificans	STR_Candidatus_Gracilibacteria_bacterium_GN02_873	STR_Selenomonas_sp_oral_taxon_892	STR_Selenomonas_sp_oral_taxon_126	STR_Catonella_morbi	STR_Parvimonas_micra	STR_Bacteroidetes_unclassified_SGB1343	STR_Campylobacter_showae	STR_Dialister_pneumosintes	STR_Prevotella_baroniae	STR_Streptococcus_anginosus	STR_Peptostreptococcus_stomatis	STR_GGB1025_SGB1319	STR_GGB10852_SGB17523	STR_Filifactor_alocis	STR_Eubacterium_yurii	STR_Prevotella_sp_oral_taxon_473	STR_Treponema_SGB69443	STR_GGB49229_SGB69060	STR_Treponema_sp_Marseille_Q3903	STR_GGB1611_SGB2208	STR_Eubacterium_nodatum	STR_Fretibacterium_fastidiosum	STR_Prevotella_dentalis	STR_Anaerolineaceae_bacterium_oral_taxon_439	STR_GGB4333_SGB5935	STR_Peptostreptococcaceae_bacterium_oral_taxon_113
SAMP_geng2024_DRR285661	0.283184684918697	0.0397258039378669	0.0125587822744039	0.0127733388747467	0.0111621382928983	0.0381121097199855	0.00522551820873812	0.0013013663047431	0.0288201984518676	0.00299537638318874	0.0018867473634994	0.00141306041872305	0	0.122869239960517	0.000407813392903528	0	0.00228094965972258	0	0	0.00143145098446673	0	0.0192015169619201	0.0366739051379292	0.0269633747207647	0	0	0	0.00459566730739259	0.021060003117045	0.0013749285677178	0.0105428853446932	0.000959530365213778	0.141151852044262	0.00235295340017663	0	0	0.00249498675255858	0	0.00203844355550938	0	0	0.00306000311704504	0	0	0.00474933762792873	0.0033013663047431	0	0.00268408748506416	0.00226255909397891	0	0	0.00138957867941192	0	0.00582419865967063	0.00469769858174451	0.00116722946646579	0	0	0.00191417735986285	0	0.00326801392280119	0	0.00993578887214921	0.00228895007532859	0	0	0	0.000345888098083017	0.00836573328484597	0	0.000208945919268533	0.0266866850225986	0.00219356849706478	0.0031997506363967	0.00118728245623149	0.000607096472544029	0	0.000742064522832355	0.00718800976674113	0.00212977297521949	0	0	0	0	0	0	0	0	0	0.00102613122759624	0	0	0	0	0	0	0	0	0.00166668398358356	0	0	0	0	0.000677229985973298	0.00709844667255442	0.00111382409475817	0	0	0	0.00156153566419035	0.0070067016468388	0.0234635565483921	0.00341139799470102	0.00321897241415139	0	0.00770897189464388	0.00709013455244429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285662	0.0615140974013632	0.0442954713564529	0.0318105726294463	0	0	0.0191299793084195	0.0221126563813197	0	0	0.0777888093087338	0.000481325426994154	0	0	0.00420014727059129	0	0	0	0	0.0103075881827946	0.00938209848309626	0	0.0170165817858714	0	0.0165648187337186	0	0	0	0.0642803653992805	0	0	0.00875629215370853	0	0	0.00980502781049186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795987761176816	0.0225172653637432	0	0	0	0	0	0	0	0	0	0	0.00772181722000007	0	0	0	0	0	0.101187116717044	0.21600425781472	0	0	0	0	0	0	0	0	0	0	0.00901798162677585	0	0	0	0.0201107423216416	0	0.018102686782683	0.198960611882867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000971811026474356	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285663	0.0700043966381056	0.057113453712603	0.0359246232183391	0	0	0.00433406269810433	0.0566390257867937	0	0	0.0695120754176806	0.00379849082840842	0	0	0.00187726222367641	0	0.0105150201427374	0	0	0.0453507085744668	0.00214729760127605	0	0.00373632441054375	0	0.0167244023639598	0	0	0	0.0500172798102288	0	0	0.0334946115621357	0	0	0.0051097114578434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00313091756814789	0	0	0	0	0	0	0.0045143248604323	0	0	0	0	0.000544058403713626	0	0	0	0	0	0.0225270444367191	0.177245557350565	0	0	0	0	0	0	0	0	0	0	0.013968017013967	0	0	0	0.0479074047565489	0	0.0152425308275904	0.248621398335412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285664	0	0	0	0	0.0230387960061954	0.0690576597965862	0	0	0	0	0	0.00272770160271969	0	0	0	0	0	0	0	0	0	0	0.0223849347428514	0	0	0	0	0	0	0.0132414807627858	0	0	0	0	0	0.0507109020685487	0	0.0629968257192091	0	0	0	0	0	0	0	0	0	0.0557278827833629	0	0	0	0.00444590993109528	0	0	0	0.00967802354247208	0	0	0.0115483542792227	0	0	0.00197096399215693	0	0	0	0	0.261757904935934	0	0	0	0	0	0	0.0183444126775063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102534581593535	0	0.0117496207900353	0	0	0.0082972985731591	0.167622580634308	0.0161432258984118	0.0180975706194125	0.0121121859939104	0.00638078053681469	0	0.00336412792515741	0	0	0	0	0	0	0.00531051986609557	0	0	0	0	0.000904577752750311	0	0.0014694290546255	0	0	0	0	0	0	0.0263757009534466	0.00405581587315764	0	0	0	0	0	0	0	0.00332385423125114	0.000591156651312703	0	0.00403522021197014	0	0
SAMP_geng2024_DRR285665	0.13824366574747	0.158591127663658	0.0180157722417522	0	0	0.0108402586767608	0.0134863425219827	0	0.0104555183070699	0.00441339371499484	0.00528522364505824	0	0	0.0194634547471155	0	0.0209762502577599	0.00697172092867851	0.000940364638867875	0	0	0	0	0.00378390090505065	0.276982170207409	0	0	0	0.0446723522631701	0.0105055355615131	0	0	0	0.0648718758211459	0.0082342288904291	0	0	0	0	0.0227149788392797	0	0.0129402788950031	0	0	0	0.00565778677573984	0.0021177325658922	0	0.0269939197334775	0	0	0	0.0160986118853274	0	0.00140219397617146	0	0	0	0	0	0	0.00130688946921428	0	0.004726177672358	0	0	0	0	0	0.00176459263462214	0	0.00501058161814574	0.0087925703947569	0.00480789600356099	0.0280432756933956	0.00956295687918901	0	0	0	0	0.000693498793497274	0	0	0	0	0	0	0	0	0	0.013849244372128	0	0	0	0	0	0	0	0	0	0	0.00631505576722594	0	0	0	0.00228227625002629	0	0	0	0.00707497586441037	0	0	0	0	0	0	0	0.000189401353847318	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000921947822845527	0	0	0	0	0
SAMP_geng2024_DRR285666	0	0	0	0	0.00139813723142763	0.11444297279194	0	0	0	0	0	0.000315411838754032	0	0	0	0	0	0	0	0	0	0	0.00701473100583239	0	0	0	0	0	0	0.000109414164436456	0	0	0	0	0	0	0	0.0183235891078856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277263372926511	0	0	0.0115030354095757	0.00561507834276437	0	0	0	0	0	0.0182532730797713	0.459678809315257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0538398512048187	0	0	0	0	0	0.136417034663983	0.0155458029110432	0.00508568755638669	0.0660541291976194	0	0	0	0	0	0.0181024371171641	0	0	0	0.0142555644124116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364623965844191	0	0	0	0	0	0	0	0.00167061184037049	0.00159817420795965	0	7.94086179566526e-05	0	0.011461815668957
SAMP_geng2024_DRR285667	0.0134259897836565	0	0	0	0	0	0	0	0	0	0.00516695278495846	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50142174052417	0	0	0	0	0	0	0	0	0	0.0241127841517458	0	0	0	0	0	0	0.0445520587493974	0	0	0	0	0	0.116429385603576	0	0	0	0.00190511304653805	0	0.155677775029033	0	0	0	0	0	0	0	0	0	0	0.105904543073361	0	0	0	0	0	0	0	0.0225781942086306	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088254630449317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285668	0.0567257845739817	0.00354305620021956	0.00564418290404291	0	0.0266603954668086	0.03206152644645	0.0104364992074282	0	0	0	0.0012223688135223	0.000678773242033455	0	0.0117833303883422	0	0	0	0	0	0	0.0169421306659097	0	0.00840636138699296	0	0	0	0	0	0	0.00440244411943648	0	0	0	0	0	0.00877284536117526	0	0	0	0	0	0	0	0	0	0	0	0.00586724666679374	0	0	0	0	0	0	0	0.020145182054546	0	0	0	0	0	0.000946655820856617	0	0	0	0.0359133688346438	0.363493683380307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147813485724177	0	0	0.0261140180377704	0.013238035823113	0	0.0061584144236223	0	0	0	0.140899951523556	0	0	0.0354036707125522	0	0	0	0	0.0138075953983955	0	0	0	0	0.0160486392337734	0	0	0	0	0	0	0	0.00934044733299711	0	0	0	0	0	0.0196074592934391	0.0102207506997144	0.00663534844568861	0	0	0.033571662968685	0.00162171991949098	0	0.00626515532810722	0.00478191009551559	0.00612018964025945	0	0.00232316014896332	0.00372418603620845	0.0156905008322391
SAMP_geng2024_DRR285669	0.0958447117282005	0.0228496641951533	0.0331348910027365	0	0	0.0484109909844197	0	0	0	0	0	0	0	0.079319034265888	0	0	0	0	0	0	0.00317569532069602	0	0	0	0	0	0.0133831928263291	0	0	0	0	0	0	0	0	0.00491497759093768	0	0	0	0	0	0	0	0	0	0	0	0.00662553160017025	0	0	0	0	0	0	0	0.00825947691337859	0	0	0	0	0	0	0	0	0	0.0444779698043565	0.403236798905637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160261928391651	0	0	0.00419045492321914	0.0332952395234043	0	0	0	0	0	0.0781104098381865	0	0	0.0499974633556769	0	0	0	0	0	0	0	0	0	0.00646039503600099	0	0	0	0	0	0	0	0.000247755782886881	0	0	0	0	0	0	0.013679949650157	0.00809158977102761	0	0	0.00646691492502433	0	0	0.0011648189233259	0.000412586727258169	0.005898156481004	0	0	0	0.0123251370857604
SAMP_geng2024_DRR285670	0	0	0	0	0.0743225	0.1580369	0	0	0	0	0	0.0023789	0	0	0	0	0	0	0	0	0	0	0.0013456	0	0	0.0369706	0	0	0	0.0016021	0	0	0	0	0	0.012822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018089	0	0	0.0352327	0.0147518	0	0	0.0010365	0	0	0	0	0	0	0.2012698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180253	0	0.009221	0	0	0.0055886	0.142673	0	0.0095311	0.1061521	0.0021403	0	0	0	0.0059146	0	0	0	0	0.0136003	0	0	0	0	0	0.0028963	0	0	0	0	6.97e-05	0	0	0.0272117	0.0305492	0.0146034	0	0	0	0	0	0.0032131	0.00516	0.0003529	0	0	0.0437289	0.0177902
SAMP_geng2024_DRR285671	0	0	0	0	0.129708347681204	0.0207303748076117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0260084888663692	0	0	0.124095397118419	0	0	0	0.0131698130517325	0	0	0	0	0	0.0156604766304625	0	0.00480693314494552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177974902904812	0	0	0	0.00417520404627931	0	0.00166075946584277	0	0	0	0.0606639613399125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000964663122557559	0	0	0	0	0	0	0	0	0.00215466444795205	0	0.0124967578567673	0	0.0951040307846652	0.00510107771272	0.0153190871392977	0.111651591625452	0	0	0.000218256748995438	0	0	0.205070342089181	0	0	0	0.00071047063765004	0	0	0	0	0.00207729692240016	0	0	0.0331766112474203	0	0	0.0023623518628557	0	0	0.0121450104181926	0.0124670580279694	0.0102281559873058	0	0	0.0243060862242047	0.0195073971598508	0	0	0.00450095092298824	0.0045947009163824	0.0030968148888941	0.00426937681303715	0	0
SAMP_geng2024_DRR285672	0.0268428952925634	0.0140059482651492	0.00461941312801482	0.00713701017586437	0.0474071601114648	0.0819168748475003	0	0	0.00284521724661143	0	0	0.0145154858349928	0.0166463368989349	0.00547335839633133	0.0147474489599299	0	0.00305521936563734	0.00249183509860756	0	0.000302174994797459	0.0352109887805655	0	0.0143617587936144	0.00345051747203905	0.00943953718024696	0.0646678772671175	0	0.002412543197457	0	0.0117500883983279	0.00241275436097538	0	0	0.00246121638844289	0.00630133055188747	0	0.0209183860392196	0.0099831776583085	0	0	0	0.0070926658370052	0.00191620334751191	0	0	0	0	0.00273667919816566	0	0.000313894570067381	0	0	0.000147920044623075	0.00403142831109412	0.0181578453634773	0.00421260660986157	0	0	0.0062882384137481	0.00679334154970583	0	0	0	0	0.0261406710122007	0.153395620236349	0	0	0	0	0.00069926799110537	0	0	0.0241481320527955	0	0	0	0	0	0	0	0.00778454310496738	0.00503656665856854	0	0	0	0	0	0.0384929977649397	0	0	0	0	0.00482983757407748	0.0877156362256506	0	0.0138003805800092	0.023525516418861	0	0	0	0.00936995880094175	0.00971415533589622	0.0452888732768661	0	0.00124639266722013	0	0.000957520974080417	0	5.06792444104753e-05	0	0	0.00648937166500217	0	0.00164232426417696	0	0	0.00220739783935376	0.000342296063289085	0	0	0.0108978324381584	0.0101667843375373	0.0162265438244015	0.000924051556417666	0	0.0100647923581612	0.0013126980119905	0.00231751961418736	0	0.00260723596140058	0.000122686004177026	0.000144224683051478	0	0.00527011350989349	0
SAMP_geng2024_DRR285673	0.184334406537374	0.00581958298132658	0.0161886022716215	0.0983513112698114	0.0097252814353611	0.0503515179877973	0	0.0228853011514992	0.113495351972747	0.00120431683755935	0.000264447264713968	0.0035108219839246	0.0192585079165503	0.0182382480158508	0.0232574140338749	0	0.0247406360905199	0.0140225751216339	0	0.00217956225620787	0	0.000335096417636777	0.0207945373951914	0.0607860594968406	0.0305984660007873	0	0.0054714641508869	0.0382696925285291	0	0	0	0.00159816792083439	0.0600851050565208	0	0.00764743755317271	0	0	0	0.00406965780893085	0	0	0.0124752663878093	0	0.00170726908006497	0.00436589206552591	0.00702984706252819	0.000324227317187114	0.0252928069010995	0	0.00361869267895333	0	0	0.00433123399050717	0.0170005035674746	0	0	0	0	0	0	0.0023240392612416	0	0.00368595805532105	0.00473615925159886	0	0	0	0.000107358001611293	0.00320289831741198	0	0	0.00545475034547846	0	0.0177274002947167	0	0	0	0.00343002150133654	0.00152844161606297	0	0.00494431277907825	0	0	0	0	0.00165784543462405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105030373496129	0	0	0	0	0.0231520042672499	0	0	0	0	0	0	0	0	0.0015721230952286	0	0	0.00344181344993759	0	0	0	0	0	0	0	0.00835526208528614	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285674	0	0.00320533906616949	0.0258130523594704	0.0104385367700919	0.0491057858798187	0.0441670075437287	0.000596943121463389	0	0.000355430960308559	0	0	0.00553744423712467	0.00258815328474305	0.00989015449779522	0	0	0	0	0.0148562819595799	0	0.0293542257683247	0	0.00631398712889848	0	0	0.00314030413735205	0	0	0	0.0117459111172796	0	0	0	0	0	0.00140643417253874	0	0.00027359893067072	0	0	0	0	0.00472515366924592	0	0.00515886342632646	0	0.0063592100926457	0	0	0	0	0	0.00734571674467449	0.0453464655077457	0.188615937196932	0	0	0	0.0123339173197168	0	0	0	0	0.00365724568247213	0	0	0.00379054575180324	0.00990964344169581	0.114691358117743	0	0.0495211911039539	0.00541663431968565	0	0.00466130315138377	0	0.00106715427071134	0.0301793295092652	0	0	0	0	0.0272040891895905	0.0145316456841088	0.0194085116293543	0	0	0	0	0.000634951945755701	0	0.00700342197859726	0	0	0.0148393771850363	0	0	0	0	0.00168509376820022	0	0.00669956673170519	0.0520037164662302	0.0882789938148983	0	0	0.0187080940598883	0.000878617581374686	0.000966263992065739	0	0	0	0	0.0028957771119474	0.000873018547767886	0	0	0	0.0064152004287137	0	0.00242233575100322	0.00436476971766981	0.0181689717277875	0	0	0.000449322446945657	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285675	0.112044431278546	0.0798483304593987	0.00265228106254181	0	0	0.017302995660967	0.0119014369807735	0	0.0162539809422943	0.0107238665367733	0.0029030403479454	0.000522793282998642	0	0.00131731807953274	0	0	0	0	0.0297552561142615	0.0245762248739095	0	0	0	0.000213049605974181	0.000441626727007531	0	0.00307071734498045	0.00719942310240154	0	0	0.00277670283905489	0.0024458861058787	0.00727766564581658	0.0124942049095583	0.0017748756336789	0	0	0.00272528054892387	0	0.108386693201913	0.0321221938805862	0.0577158743029507	0	0.0033444654189132	0.00410057473987883	0.00855898812225761	0	0.181410479136767	0	0	0.00189002123236442	0.0798006388060027	0	0	0.00795079350643353	0	0	0.00171256391740249	0	0	0.0102555203845016	0	0.00389831373203018	0.00280856449333214	0	0	0.0162383525992153	0	0.00486868259520837	0	3.51889789327919e-05	0.0444487217931094	0	0.0236274332069824	0	0	0	0	0	0	0	0	0	0	0	0.0292200609848195	0	0.00950727564908542	0.00947601896292735	0	0.000203773428146626	0	0	0	0.00283306570215927	0	0.000887589058869246	0	0	0.00251061769463186	0	0	0	0	0	0	0	0	0	0.00185039582055758	0	0	0	0	0.000115750566804714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285676	0.059592151608096	0	0	0.00080767986003157	0.0608746283165269	0.0740174672718436	0	0.00808278608269595	0.017814965995827	0.0011886728178069	0.00728004326953933	0.0139556659493243	0	0.000283302455781655	0.00789948508701965	0	0.00725619838356883	0	0	0.000377001302855157	0.0708853837256657	0	0.032616337570475	0	0.0110651825693673	0	0	0	0	0.00720409678250554	0	0	0	0.00449901526923555	0.0840375715569796	0	0.0297158750532177	0.0144212189652769	0	0	0	0	0	0	0	0	0.00811545462691104	0	0.00211410649798353	0.0139510440331009	0	0	0.00364364563726298	0.000530680017281765	0.0353938991336113	0	0.00692751711395786	0.00371465507742182	0.00136525102624923	0	0.00119266447272707	0	0	0	0.00290571469478388	0.0245823967387759	0	0	0	0	0	0	0	0.0251734767976129	0	0	0	0.00120726552625086	0	0	0	0.0203907388983936	0.0191822128495364	0.00080389829221246	0	0	0.000900853489352418	0	0.0251326148564564	0	0.00248669597171639	0.004989463606664	0	0.0202825440413468	0.0162472960477049	0	0	0	0	0	0	0.0198515503535188	0	0	0	0	0	4.24375944144563e-05	0.000236347988694373	0	0	0.000519650444476027	0.0118023782069927	0.0015079001678701	0.00408945046571583	0.131837849313136	0	0.00429722660866582	0	0	0	0.0536163290619474	0	0	0.0127709847864375	0.00306485567383809	0	0	0	0.00125421999333814	0	0	0	0	0	0
SAMP_geng2024_DRR285677	0	0	0	0	0	0.0802835008205045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031052489687595	0	0	0	0	0	0.0019602561149519	0	0	0	0	0.185293113778141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268853009331587	0	0	0	0	0	0.236965851162918	0.123199805120241	0.00658483088971501	0.152870481880734	0	0	0	0	0	0.0292734479829234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00912416677709641	0.000817056307709708	0	0	0.059517687449491	0	0	0	0.0077870208679852	0	0	0	0.0483849902268352	0
SAMP_geng2024_DRR285678	0.0889526511093621	0.00146227426717587	0.0153771505626289	0	0.0134061329692108	0.107922620015691	0	0	0.0314696307288432	0	0	0.0179758048390944	0.0831758022269648	0.0110862095004603	0.00978905913685081	0	0.0123543362024259	0.0141768148417884	0.0141127554743031	0	0.0313216100544598	0	0	0	0	0	0	0	0.0163348277409402	0.0104676945396438	0	0	0	0	0.00384625710341162	0.0183105098514082	0	0.011683682306585	0	0	0	0.00186062402323717	0	0	0.0104205310894726	0.00111741097328673	0	0.00825339646808988	0	0	0	0	0.00800710996785526	0.00288889089290362	0.0081364725740391	0.0148150244301489	0.00658920044062065	0	0	0	0	0.00229628991569766	0	0	0	0	0.107628444473745	0.000427995353311771	0	0	0	0	0	0.0346932266340607	0	0	0	0	0	0	0	0.0203823846690385	0	0	0	0	0	0	0.0163032126809353	0	0.00149471857465627	0	0	0	0.0713363250509132	0.0181877812250286	0	0.0374436331985495	0.00196935909846702	0.0131259509784135	0.00371533965821114	0	0.00354181962395493	0.0233970102104205	0	0	0	0.00498771625348893	0	0	0	0	0	0	0	0	0	0.000666818626266559	0.000406227607078913	0	0.000459610413316636	0.0020498997595286	0.00619157627610043	0.00363075641570632	0	0	0.012660743144637	0	0	0	0.0065772800081598	0	0	0	0.031111395819411	0
SAMP_geng2024_DRR285679	0.0042459880409047	0	0	0.0206404509411385	0.0163115159321697	0.0701952328231721	0	0	0.00141831842689847	0	0	0.000884020389368227	0.00304982230453579	0.00320130460528612	0	0.000971237471618419	0	0	0	0	0.0806908532339336	0	0.00474644542351046	0.000654715257577024	0	0	0	9.86396376978917e-05	0	0.00367998440554299	0	0	0.00111439304970594	0	0	0.014209125212665	0	0.0181655995117551	0	0	0	0	0	0	0	0	0	0	0.000897364496199651	0	0	0	0	6.20234085524622e-05	0	0.0140369328581123	1.52656582151499e-05	0	0	0.000910068085903168	0	0	0	0	0	0	0.189595204917976	0	0	0	0	6.15963971338566e-05	0	0.00467139816669052	0	0	0.00466616727681261	0	0	0	0	0.00461716771652761	0.000127356155599118	0.000665817554460769	0	0	0	0	0.053488517823083	0	0.00933158728364265	0.00084612312596698	0.00297328050775074	0.000738089237059766	0.0577325843126039	0.0283408546057078	0.00132480292622385	0	0.00216676269085943	0	0.000545613840123295	0	0.0107753128899482	0.151396471455194	0	0	0	0.0069948740481782	0.000479747328803383	0	0.000360290884448468	0	0.000135682878261927	0	0.00471740864704528	0.00717400533828325	0	0.000692185509559665	0.0356701853475088	0.00674656690825905	0.0141408033856881	0.00038793987380318	0.00522117536814523	0.00887532558286258	0	0.00714977244027738	0.0135744794917625	0.0183602099657846	0.0339112185614177	0.00506478243608093	0.00156403607349763	0.00555584556747736	0.00744675888191757	0.00556748162863436	0.0226153787521894	0.00332983504228641
