taxon_id,z_pool,p_value,effect_size,direction,n_cohorts,taxon_name,q_value
STR_Haemophilus_sputorum,-0.08308337258108321,0.9337852468891724,0.8666481105714744,health_enriched,5,Haemophilus_sputorum,0.9596439152645648
STR_Isoptericola_variabilis,-1.65858022824082,0.09720040864927926,-0.698448816225622,health_enriched,6,Isoptericola_variabilis,0.1921002159104099
STR_Johnsonella_ignava,0.6298031109493863,0.5288234100226783,0.5653454285109057,disease_enriched,4,Johnsonella_ignava,0.6517602175187253
STR_Kingella_denitrificans,-0.6748864916090094,0.4997478834881741,0.9287554002743474,health_enriched,5,Kingella_denitrificans,0.6322567919888263
STR_Kingella_oralis,0.187197291860621,0.8515059480904472,0.12331974017426006,disease_enriched,4,Kingella_oralis,0.9091396019864452
STR_Kytococcus_sedentarius,-0.235323021600271,0.8139580281152031,-0.847398144774844,health_enriched,6,Kytococcus_sedentarius,0.8795873165423734
STR_Lachnoanaerobaculum_orale,-0.8700689021528293,0.38426275107691804,-0.6051351211986857,health_enriched,5,Lachnoanaerobaculum_orale,0.5196103597558326
STR_Lachnoanaerobaculum_saburreum,1.5588312925045693,0.11903631567829102,1.318512886449556,disease_enriched,5,Lachnoanaerobaculum_saburreum,0.22336027773342249
STR_Lachnoanaerobaculum_sp_ICM7,-0.9996801936033864,0.3174653001817322,-0.03419006262626736,health_enriched,5,Lachnoanaerobaculum_sp_ICM7,0.46917438168450687
STR_Lachnospiraceae_bacterium_oral_taxon_096,-0.5995768312172082,0.5487882917966442,0.46683173992063143,health_enriched,5,Lachnospiraceae_bacterium_oral_taxon_096,0.6689609104382451
STR_Lachnospiraceae_bacterium_oral_taxon_500,4.905313562603381,9.327820434127049e-7,2.472160455616671,disease_enriched,6,Lachnospiraceae_bacterium_oral_taxon_500,1.1126757232137266e-5
STR_Lancefieldella_parvula,-0.9051717866718206,0.3653743860697927,-0.9199082307756561,health_enriched,5,Lancefieldella_parvula,0.5063694811091733
STR_Lancefieldella_rimae,1.484736748052035,0.1376135731118607,2.147154477827529,disease_enriched,5,Lancefieldella_rimae,0.2511635705976037
STR_Lautropia_dentalis,-1.9974898916358559,0.04577199145958285,-1.0221283143808104,health_enriched,4,Lautropia_dentalis,0.10543341481034947
STR_Lautropia_mirabilis,-4.024406678501682,5.7119138293444445e-5,-0.2383941075710395,health_enriched,6,Lautropia_mirabilis,4.2395093755578765e-4
STR_Leptotrichia_buccalis,2.3010241897442274,0.02139026381910742,1.2493108035870082,disease_enriched,5,Leptotrichia_buccalis,0.06106280440668272
STR_Leptotrichia_hofstadii,-0.3259072538543798,0.7444945273067868,0.20925972324794037,health_enriched,6,Leptotrichia_hofstadii,0.8416028801805431
STR_Leptotrichia_hongkongensis,-0.7626236765085677,0.4456878601924125,-0.6470979606526648,health_enriched,4,Leptotrichia_hongkongensis,0.5747480513678216
STR_Leptotrichia_massiliensis,0.7457580188393091,0.45581360410615523,0.5908755735740195,disease_enriched,4,Leptotrichia_massiliensis,0.5833017002737771
STR_Leptotrichia_sp_oral_taxon_212,0.5440991620041579,0.5863732370996976,0.5766555587618616,disease_enriched,6,Leptotrichia_sp_oral_taxon_212,0.7044915870190611
STR_Leptotrichia_sp_oral_taxon_215,-1.267924651263234,0.20482485985404622,-0.11317278303608963,health_enriched,4,Leptotrichia_sp_oral_taxon_215,0.34551264238005774
STR_Leptotrichia_sp_oral_taxon_498,1.93633913957426,0.05282617810839317,3.0117229298551793,disease_enriched,5,Leptotrichia_sp_oral_taxon_498,0.1184157281087471
STR_Leptotrichia_trevisanii,2.283384760802894,0.02240771412581102,4.449748511452064,disease_enriched,3,Leptotrichia_trevisanii,0.06289223964723428
STR_Leptotrichia_wadei,0.2380582067417623,0.8118359491403451,0.263509678179263,disease_enriched,5,Leptotrichia_wadei,0.8795873165423734
STR_Megasphaera_micronuciformis,-0.39766855476603796,0.6908745195114931,-0.8871083880641767,health_enriched,5,Megasphaera_micronuciformis,0.8012225330445789
STR_Mitsuokella_sp_oral_taxon_131,0.8028809901903785,0.42204352452756494,3.643491893965301,disease_enriched,2,Mitsuokella_sp_oral_taxon_131,0.5549706188669555
STR_Mogibacterium_diversum,-1.111687293714728,0.26627262487572384,-1.3884128921761243,health_enriched,5,Mogibacterium_diversum,0.41558437714248486
STR_Mogibacterium_timidum,5.325786585536037,1.0051709525068833e-7,3.15407361116412,disease_enriched,5,Mogibacterium_timidum,1.489040955911247e-6
STR_Mycoplasma_salivarium,1.0719065518748943,0.28376200709781824,0.798593046436409,disease_enriched,3,Mycoplasma_salivarium,0.4387801406049597
STR_Neisseria_bacilliformis,0.12778339582361306,0.8983203905442699,0.05062749909140446,disease_enriched,4,Neisseria_bacilliformis,0.9376219076305817
STR_Neisseria_elongata,-0.9178292526272923,0.3587082649160888,0.33438756978118495,health_enriched,6,Neisseria_elongata,0.5063694811091733
STR_Neisseria_sicca,-0.7771197214174624,0.4370881396120376,-0.16004840003181,health_enriched,6,Neisseria_sicca,0.5680566393282344
STR_Neisseria_sp_KEM232,1.1473829739550563,0.25122337481197915,1.531257347610297,disease_enriched,2,Neisseria_sp_KEM232,0.3995647961295287
STR_Neisseria_sp_oral_taxon_014,-1.325244079339464,0.18509020972440218,0.09301035411037115,health_enriched,6,Neisseria_sp_oral_taxon_014,0.3231342084179123
STR_Neisseria_subflava,-2.534408908097744,0.011263720788875704,-0.3176753997055325,health_enriched,6,Neisseria_subflava,0.035829359461757
STR_Olsenella_sp_oral_taxon_807,2.7991673606820884,0.005123457469222572,1.4509018204496478,disease_enriched,6,Olsenella_sp_oral_taxon_807,0.01838630975254111
STR_Olsenella_uli,2.0501157249605884,0.0403531392420171,4.2795987764882994,disease_enriched,3,Olsenella_uli,0.09766629352778051
STR_Oribacterium_SGB5283,-1.531059633577541,0.12575465506180478,0.1500919360505646,health_enriched,3,Oribacterium_SGB5283,0.23464835078571394
STR_Oribacterium_asaccharolyticum,-1.5156318933688853,0.12961245781864408,-0.8099501290959993,health_enriched,4,Oribacterium_asaccharolyticum,0.24050311617459513
STR_Oribacterium_parvum,-3.835873638357978,1.2511872947891417e-4,-3.4441590894284184,health_enriched,5,Oribacterium_parvum,7.884840687916477e-4
STR_Oribacterium_sinus,-3.420086537890076,6.260121792808609e-4,-2.5966029551259164,health_enriched,5,Oribacterium_sinus,0.003267001060621993
STR_Oribacterium_sp_oral_taxon_078,2.644180260489136,0.008188903290347145,1.8763549006234594,disease_enriched,4,Oribacterium_sp_oral_taxon_078,0.027627209080565113
STR_Ottowia_sp_Marseille_P4747,1.0455576884585978,0.2957652929496022,-0.7536449408196264,disease_enriched,5,Ottowia_sp_Marseille_P4747,0.44902549020530513
STR_Parvimonas_SGB6649,0.45409413130701426,0.6497610770986093,0.15813148660977455,disease_enriched,4,Parvimonas_SGB6649,0.7588118872410333
STR_Parvimonas_micra,4.486383973010335,7.244213806024733e-6,2.3736600890146358,disease_enriched,6,Parvimonas_micra,7.332022458218971e-5
STR_Pauljensenia_hongkongensis,-0.04458713481220989,0.9644363973947523,0.19659627080118636,health_enriched,6,Pauljensenia_hongkongensis,0.9761265355449917
STR_Peptidiphaga_gingivicola,3.5471424363445947,3.8943398257579624e-4,1.9605657102983263,disease_enriched,6,Peptidiphaga_gingivicola,0.0021678491696719322
STR_Peptoanaerobacter_stomatis,3.7850505013922744,1.5367736792145972e-4,4.406614981330917,disease_enriched,3,Peptoanaerobacter_stomatis,9.332407433775917e-4
STR_Peptostreptococcaceae_bacterium_oral_taxon_113,3.9376850909537335,8.227146661361332e-5,7.551913507074342,disease_enriched,4,Peptostreptococcaceae_bacterium_oral_taxon_113,5.846525499775925e-4
STR_Peptostreptococcus_SGB749,-3.664136619757257,2.4817429916758007e-4,-2.558387413616424,health_enriched,5,Peptostreptococcus_SGB749,0.0014542143144205568
STR_Peptostreptococcus_stomatis,5.322166331765595,1.0253874846095413e-7,4.931939263753712,disease_enriched,6,Peptostreptococcus_stomatis,1.489040955911247e-6
STR_Phocaeicola_abscessus,5.825654134673964,5.688932560032536e-9,5.623885096060366,disease_enriched,4,Phocaeicola_abscessus,1.1875646719067918e-7
STR_Porphyromonas_catoniae,-1.7376388663236995,0.0822744669151282,-1.245052920871793,health_enriched,5,Porphyromonas_catoniae,0.16946794776261645
STR_Porphyromonas_endodontalis,6.594050811223245,4.2798512366845636e-11,2.9752459480988307,disease_enriched,6,Porphyromonas_endodontalis,1.4294703130526443e-9
STR_Porphyromonas_gingivalis,7.504292233955399,6.176138313544838e-14,5.9911520036452846,disease_enriched,6,Porphyromonas_gingivalis,1.031415098361988e-11
STR_Porphyromonas_pasteri,-4.164904446358559,3.1148299297215945e-5,-0.7041621795806955,health_enriched,6,Porphyromonas_pasteri,2.600882991317531e-4
STR_Porphyromonas_sp_oral_taxon_278,1.1295327206008845,0.25867317450166694,0.49445071977324145,disease_enriched,5,Porphyromonas_sp_oral_taxon_278,0.40753226548847526
STR_Prevotella_aurantiaca,-0.8815041276825528,0.3780450208924884,-1.4851257171530368,health_enriched,3,Prevotella_aurantiaca,0.5153756611350658
STR_Prevotella_baroniae,4.3517166113482615,1.3507578099528849e-5,3.9518013938784167,disease_enriched,5,Prevotella_baroniae,1.289008881497896e-4
STR_Prevotella_buccae,2.9502281360437443,0.0031753936406436153,2.8068264702527603,disease_enriched,3,Prevotella_buccae,0.012477429129117264
STR_Prevotella_conceptionensis,2.023669428401145,0.04300417616539276,1.1040069741170304,disease_enriched,6,Prevotella_conceptionensis,0.10115066788198016
STR_Prevotella_dentalis,5.100831843452666,3.381639112242498e-7,5.257493053223866,disease_enriched,5,Prevotella_dentalis,4.344105628803824e-6
STR_Prevotella_denticola,2.493256997518892,0.012657719273617926,2.5237157135746524,disease_enriched,6,Prevotella_denticola,0.039883756956494223
STR_Prevotella_enoeca,1.5660168755174082,0.11734466650049535,3.6357264587640477,disease_enriched,3,Prevotella_enoeca,0.2226881739270764
STR_Prevotella_fusca,1.5792454988949995,0.11427975748798497,2.1382853324266446,disease_enriched,2,Prevotella_fusca,0.2181110800056399
STR_Prevotella_histicola,0.575344539820416,0.565058304381961,-0.06608669248371868,disease_enriched,5,Prevotella_histicola,0.6838024408100544
STR_Prevotella_intermedia,7.3399783077882095,2.136284755957608e-13,5.4016512046051774,disease_enriched,6,Prevotella_intermedia,1.427038216979682e-11
STR_Prevotella_jejuni,-1.4792798250469108,0.13906554263955725,0.6100325876624084,health_enriched,4,Prevotella_jejuni,0.2524341915305007
STR_Prevotella_koreensis,5.60753422261985,2.0522944151646466e-8,6.13059548719353,disease_enriched,4,Prevotella_koreensis,3.6077175508683785e-7
STR_Prevotella_loescheii,-0.36257135429531095,0.7169251121330537,-0.19021384442777026,health_enriched,6,Prevotella_loescheii,0.8256999567325515
STR_Prevotella_maculosa,2.0344977050128787,0.04190143975870601,1.7478449035832238,disease_enriched,5,Prevotella_maculosa,0.09944606177709789
STR_Prevotella_marshii,2.904448474078396,0.0036790075403531903,3.0013723737402205,disease_enriched,4,Prevotella_marshii,0.013963505891795062
STR_Prevotella_melaninogenica,-0.9340968665110905,0.3502539281689708,-0.4825363586311312,health_enriched,5,Prevotella_melaninogenica,0.5063694811091733
STR_Prevotella_micans,4.195583215118179,2.721703343292956e-5,4.790323102745496,disease_enriched,3,Prevotella_micans,2.3308946581021727e-4
STR_Prevotella_multiformis,4.38132817739357,1.1795804556192864e-5,6.565454820211485,disease_enriched,4,Prevotella_multiformis,1.1587643299318873e-4
STR_Prevotella_nanceiensis,-3.979806257984564,6.897145475447292e-5,-2.1547863427388285,health_enriched,5,Prevotella_nanceiensis,5.007927366955208e-4
STR_Prevotella_nigrescens,2.0375745555556697,0.04159249881808487,1.0596428914748361,disease_enriched,6,Prevotella_nigrescens,0.09944606177709789
STR_Prevotella_oralis,0.8988061363809253,0.3687559309922597,0.8099851832191647,disease_enriched,4,Prevotella_oralis,0.5078298176435584
STR_Prevotella_oris,2.3550378806953622,0.018520817554877625,1.2972595114306515,disease_enriched,6,Prevotella_oris,0.05426274616955374
STR_Prevotella_oulorum,0.49463950064326195,0.6208546140668947,0.23318364662778532,disease_enriched,6,Prevotella_oulorum,0.7327400745524482
STR_Prevotella_pallens,-0.9836042269100402,0.3253101460292891,-0.24562283717794525,health_enriched,5,Prevotella_pallens,0.4786501708096148
STR_Prevotella_pleuritidis,2.587972987811778,0.009654255106890096,2.3166137994040357,disease_enriched,5,Prevotella_pleuritidis,0.03161295299707149
STR_Prevotella_saccharolytica,1.778038471229724,0.07539753663254371,1.999377475762291,disease_enriched,5,Prevotella_saccharolytica,0.15685893736420134
STR_Prevotella_salivae,-0.2780723116789419,0.7809568499152063,-0.13125641930243886,health_enriched,5,Prevotella_salivae,0.8694652929055963
STR_Prevotella_scopos,-3.8516134201264514,1.1734215980049387e-4,-4.57167539893318,health_enriched,3,Prevotella_scopos,7.582144190242852e-4
STR_Prevotella_shahii,-4.308705206071308,1.642130724993145e-5,-3.6681265463544133,health_enriched,4,Prevotella_shahii,1.4823558436424607e-4
STR_Prevotella_sp_A2879,-2.1945323668249452,0.02819715971067276,-2.824742276298584,health_enriched,4,Prevotella_sp_A2879,0.07474485193146588
STR_Prevotella_sp_F0091,0.23411966842352983,0.8148920770114785,1.2160567005273621,disease_enriched,4,Prevotella_sp_F0091,0.8795873165423734
STR_Prevotella_sp_HJM029,-2.01871110557588,0.04351725503872643,-1.4773484205653749,health_enriched,4,Prevotella_sp_HJM029,0.10164170057996244
STR_Prevotella_sp_oral_taxon_473,3.1922710002271386,0.0014115882588045863,1.974940124049507,disease_enriched,3,Prevotella_sp_oral_taxon_473,0.006458499704667559
STR_Prevotella_veroralis,2.0117506936831844,0.044246223865050005,2.520154940408022,disease_enriched,6,Prevotella_veroralis,0.10262665813143544
STR_Prevotellaceae_bacterium_Marseille_P2826,-3.8857514011848,1.020138600689238e-4,-2.480553952522809,health_enriched,3,Prevotellaceae_bacterium_Marseille_P2826,6.953597808779704e-4
STR_Propionibacterium_acidifaciens,-0.13829770632381636,0.8900051381811336,-2.212207893442272,health_enriched,2,Propionibacterium_acidifaciens,0.934785270919807
STR_Pseudoleptotrichia_goodfellowii,1.930428230473616,0.053553799843983715,0.7113059952475234,disease_enriched,2,Pseudoleptotrichia_goodfellowii,0.11924646098593707
STR_Pseudopropionibacterium_massiliense,-0.8366959448624129,0.4027634991197253,-1.377980966093732,health_enriched,2,Pseudopropionibacterium_massiliense,0.5359482418565269
STR_Pseudopropionibacterium_propionicum,-0.4413509665080933,0.6589589341778892,0.11546901864672769,health_enriched,5,Pseudopropionibacterium_propionicum,0.7668720697401219
STR_Pseudoramibacter_alactolyticus,0.2563707924954417,0.7976645385900658,3.1009791620420906,disease_enriched,2,Pseudoramibacter_alactolyticus,0.8763814338456644
STR_Rothia_aeria,-3.4204330916193246,6.252151325990082e-4,-0.8293579960657542,health_enriched,6,Rothia_aeria,0.003267001060621993
STR_Rothia_dentocariosa,-1.042354082220302,0.2972475468948299,-0.3031880999175553,health_enriched,6,Rothia_dentocariosa,0.44923384915327236
STR_Rothia_mucilaginosa,-2.44898120642997,0.014326092289212857,-1.715989964601897,health_enriched,4,Rothia_mucilaginosa,0.043579176161500414
STR_SR1_bacterium_human_oral_taxon_HOT_345,1.3296697000670192,0.18362712223977565,2.1210639484369036,disease_enriched,4,SR1_bacterium_human_oral_taxon_HOT_345,0.3227971517267635
STR_Scardovia_wiggsiae,1.6080033924183388,0.10783443579753652,2.026629809798788,disease_enriched,5,Scardovia_wiggsiae,0.20939942765335579
STR_Schaalia_cardiffensis,2.7798414549051964,0.005438544376668873,5.971210601261778,disease_enriched,2,Schaalia_cardiffensis,0.01912077707165688
STR_Schaalia_georgiae,1.7352054720208743,0.08270441762067808,1.1335681824659336,disease_enriched,2,Schaalia_georgiae,0.16946794776261645
STR_Schaalia_meyeri,-0.1785150382065809,0.8583185120974682,0.13315007552841562,health_enriched,3,Schaalia_meyeri,0.9100901048906489
STR_Selenomonas_SGB5880,-2.317273851426348,0.020488818777327195,-1.2187226952256303,health_enriched,4,Selenomonas_SGB5880,0.05899366785885589
STR_Selenomonas_SGB5891,-0.26826606856970026,0.7884945225946994,-0.08338133403613222,health_enriched,4,Selenomonas_SGB5891,0.872043611081555
STR_Selenomonas_SGB5892,2.8519229487077142,0.0043455632671603114,2.3374147236765532,disease_enriched,2,Selenomonas_SGB5892,0.016153035294041187
STR_Selenomonas_artemidis,-0.17900741985364454,0.8579318755993515,1.4333323658240027,health_enriched,6,Selenomonas_artemidis,0.9100901048906489
STR_Selenomonas_flueggei,0.9470400709045652,0.34361836055033373,2.0888545840070805,disease_enriched,3,Selenomonas_flueggei,0.4989936192339629
STR_Selenomonas_infelix,-1.2795146337790602,0.2007158897441117,-0.7182824472413942,health_enriched,3,Selenomonas_infelix,0.3437902932027349
STR_Selenomonas_massiliensis,2.1829528356645955,0.029039283482455,2.0896484403225095,disease_enriched,3,Selenomonas_massiliensis,0.07592455741189266
STR_Selenomonas_noxia,0.09674119585732809,0.9229319236795667,0.8730775359329787,disease_enriched,6,Selenomonas_noxia,0.9543630418234528
STR_Selenomonas_sp_FOBRC6,-1.3099957841500258,0.19019726178915153,-0.19021363061315386,health_enriched,3,Selenomonas_sp_FOBRC6,0.32914966547967156
STR_Selenomonas_sp_oral_taxon_126,3.1787013451642183,0.0014793643219742011,2.5842986182235,disease_enriched,4,Selenomonas_sp_oral_taxon_126,0.006677130858640312
STR_Selenomonas_sp_oral_taxon_892,-0.2744321793505052,0.7837525163622081,-3.136409884659536,health_enriched,2,Selenomonas_sp_oral_taxon_892,0.8696788719766694
STR_Selenomonas_sp_oral_taxon_920,1.5040718058541633,0.13256287890818827,2.3745559149550424,disease_enriched,2,Selenomonas_sp_oral_taxon_920,0.24461879312339713
STR_Selenomonas_sputigena,3.339034094967368,8.407024506188077e-4,2.448937248555895,disease_enriched,6,Selenomonas_sputigena,0.0042544639167679055
STR_Shuttleworthia_satelles,1.6391985596303549,0.10117191372652734,1.6491047165071775,disease_enriched,4,Shuttleworthia_satelles,0.19877305402741252
STR_Slackia_exigua,0.710681967058313,0.4772813367793337,2.6320025511841245,disease_enriched,3,Slackia_exigua,0.6082390897722804
STR_Solobacterium_SGB6833,-0.9278535917066424,0.35348352027210544,-0.5005583691803449,health_enriched,5,Solobacterium_SGB6833,0.5063694811091733
STR_Stomatobaculum_SGB5266,-3.3200421397066946,9.000386131031406e-4,-1.56182966028479,health_enriched,5,Stomatobaculum_SGB5266,0.0044207778937713086
STR_Stomatobaculum_longum,1.1751988257130368,0.23991517994034084,-0.01415562236791408,disease_enriched,5,Stomatobaculum_longum,0.38697921109361133
STR_Streptococcus_anginosus,4.623620556875081,3.7709940657864133e-6,2.6322405178987647,disease_enriched,6,Streptococcus_anginosus,4.198373393242207e-5
STR_Streptococcus_constellatus,4.718125260977315,2.380279283259408e-6,2.486939408443993,disease_enriched,5,Streptococcus_constellatus,2.741425105547042e-5
STR_Streptococcus_cristatus,-0.5146987503383138,0.6067635468265651,-0.23781954628944554,health_enriched,6,Streptococcus_cristatus,0.7186490235463573
STR_Streptococcus_gordonii,-0.06419076176896225,0.9488183332659236,-0.039373706268100314,health_enriched,6,Streptococcus_gordonii,0.9691294290850718
STR_Streptococcus_infantis,-3.00316616870434,0.002671865012176871,-2.1216891605946886,health_enriched,5,Streptococcus_infantis,0.010882962366671646
STR_Streptococcus_intermedius,-1.5630679393172862,0.1180366156529587,-2.08937637953553,health_enriched,4,Streptococcus_intermedius,0.22273576061066783
STR_Streptococcus_mitis,-1.123050787864771,0.2614159251065948,-1.0327230353275245,health_enriched,5,Streptococcus_mitis,0.4099198074441439
STR_Streptococcus_mutans,-1.034131138768022,0.301074860838739,1.115118719826741,health_enriched,5,Streptococcus_mutans,0.4529684843249497
STR_Streptococcus_oralis,-1.058737053094167,0.2897195480748875,-0.42748496535456976,health_enriched,6,Streptococcus_oralis,0.44185538382197453
STR_Streptococcus_parasanguinis,-1.130973808226437,0.2580661155819021,-1.5491944239071618,health_enriched,5,Streptococcus_parasanguinis,0.40753226548847526
STR_Streptococcus_rubneri,-1.2732460185367436,0.20293075547758702,-0.6979604384461372,health_enriched,3,Streptococcus_rubneri,0.3440551894899191
STR_Streptococcus_salivarius,0.35213816986098934,0.7247346439496427,-0.29709728747812714,disease_enriched,5,Streptococcus_salivarius,0.831826017454229
STR_Streptococcus_sanguinis,-3.083565887544708,0.0020453581321396787,-0.7190560017452131,health_enriched,6,Streptococcus_sanguinis,0.008872072936813672
STR_Streptococcus_sinensis,0.34484292778520725,0.7302124585893682,4.1607395909864335,disease_enriched,3,Streptococcus_sinensis,0.8323923589380512
STR_Streptococcus_sobrinus,0.3090397432488801,0.7572912947899678,4.162143606987279,disease_enriched,2,Streptococcus_sobrinus,0.848776149194125
STR_Streptococcus_sp_263_SSPC,-2.940694030431368,0.003274778316502257,-1.9034883661835245,health_enriched,5,Streptococcus_sp_263_SSPC,0.012616374606669065
STR_Streptococcus_sp_A12,-5.040478529649431,4.643692257145338e-7,-2.8111326340283,health_enriched,5,Streptococcus_sp_A12,5.7444193106909e-6
STR_TM7_phylum_sp_oral_taxon_348,-0.5302112409547535,0.5959654781483716,0.2308227334850438,health_enriched,6,TM7_phylum_sp_oral_taxon_348,0.7105461804493047
STR_TM7_phylum_sp_oral_taxon_350,3.053445244834279,0.002262300028734739,2.994860529776589,disease_enriched,5,TM7_phylum_sp_oral_taxon_350,0.009687284738428241
STR_TM7_phylum_sp_oral_taxon_351,-4.152398102834359,3.2900926463003435e-5,-2.6299882251450413,health_enriched,5,TM7_phylum_sp_oral_taxon_351,2.6802218143032067e-4
STR_Tannerella_forsythia,7.17704712760744,7.123313873061373e-13,4.382922282650988,disease_enriched,6,Tannerella_forsythia,3.398838333717855e-11
STR_Tannerella_sp_oral_taxon_808,2.5481192178991514,0.010830545164435946,1.7032818578999396,disease_enriched,4,Tannerella_sp_oral_taxon_808,0.03478271235501544
STR_Tannerella_sp_oral_taxon_HOT_286,0.10822017271935694,0.9138210434147678,0.39921092546786485,disease_enriched,6,Tannerella_sp_oral_taxon_HOT_286,0.9478764860264983
STR_Treponema_SGB3601,-0.3241140974949492,0.7458516542917388,-0.6250487384358298,health_enriched,2,Treponema_SGB3601,0.8416028801805431
STR_Treponema_SGB3604,6.0627345594051905,1.3382643071192942e-9,7.375639895756322,disease_enriched,5,Treponema_SGB3604,3.438309835214187e-8
STR_Treponema_SGB69443,6.547464652353827,5.852206630044899e-11,5.15234064148772,disease_enriched,5,Treponema_SGB69443,1.7769427403954511e-9
STR_Treponema_SGB69452,2.6382739310861165,0.008332923967848337,6.470026941241987,disease_enriched,3,Treponema_SGB69452,0.027831966052613445
STR_Treponema_denticola,7.421700933319457,1.1562566843241526e-13,6.3612333551588724,disease_enriched,6,Treponema_denticola,1.0523660899943419e-11
STR_Treponema_lecithinolyticum,4.131326532180073,3.606758143873598e-5,2.453306706769891,disease_enriched,4,Treponema_lecithinolyticum,2.868231476318528e-4
STR_Treponema_maltophilum,5.362471101719155,8.209110475272452e-8,3.884456260211569,disease_enriched,5,Treponema_maltophilum,1.305639475590952e-6
STR_Treponema_socranskii,3.022499621258365,0.002506963965241874,1.7354362932535985,disease_enriched,5,Treponema_socranskii,0.010466574554884823
STR_Treponema_sp_Marseille_Q3903,2.85140753864359,0.004352614300789541,4.554466489068055,disease_enriched,2,Treponema_sp_Marseille_Q3903,0.016153035294041187
STR_Treponema_sp_Marseille_Q4130,3.723155560175059,1.967482127539427e-4,3.934477482705379,disease_enriched,2,Treponema_sp_Marseille_Q4130,0.0011734625546395868
STR_Treponema_sp_OMZ_804,3.1144896763903978,0.0018426340470772042,2.8509921239449842,disease_enriched,5,Treponema_sp_OMZ_804,0.008205863622983816
STR_Treponema_vincentii,2.3741482614937315,0.017589486058939778,1.766055837973733,disease_enriched,2,Treponema_vincentii,0.05245436021148112
STR_Trueperella_pyogenes,-1.260234615782996,0.2075847389086136,-0.7400692608503423,health_enriched,4,Trueperella_pyogenes,0.34840855676119065
STR_Veillonella_atypica,-0.49025092643240664,0.6239563480004158,-0.4220783529718549,health_enriched,5,Veillonella_atypica,0.7338078177187988
STR_Veillonella_dispar,-0.1116699071847851,0.9110851406412833,-1.461428068200107,health_enriched,5,Veillonella_dispar,0.9478764860264983
STR_Veillonella_parvula,1.7767362597872958,0.07561164345998926,0.6446067461578264,disease_enriched,6,Veillonella_parvula,0.15685893736420134
STR_Veillonella_rogosae,-3.8534316458409394,1.16473790294808e-4,-1.603164544121642,health_enriched,5,Veillonella_rogosae,7.582144190242852e-4
STR_Veillonella_sp_3627,0.5275742914173079,0.5977948404378881,0.3491924011440715,disease_enriched,4,Veillonella_sp_3627,0.7105461804493047
STR_Veillonella_tobetsuensis,-3.030154734144503,0.0024442847730466993,-2.11873682257102,health_enriched,3,Veillonella_tobetsuensis,0.010334064736678451
STR_Veillonellaceae_bacterium,0.2977744021388648,0.7658753528956355,0.017977160203287212,disease_enriched,2,Veillonellaceae_bacterium,0.8555263139369306
STR_candidate_division_SR1_bacterium_MGEHA,0.3482218140843085,0.7276736065023932,1.0091630024141114,disease_enriched,5,candidate_division_SR1_bacterium_MGEHA,0.8323389882595867
